userId,movieId,timestamp,random_timestamp
user-0001,item-01222,1526694915,2018-05-19 01:55:15
user-0001,item-01233,1690678608,2023-07-30 00:56:48
user-0001,item-01243,1618675543,2021-04-17 16:05:43
user-0001,item-01258,1664402491,2022-09-28 22:01:31
user-0001,item-01265,1677068980,2023-02-22 12:29:40
user-0001,item-01267,1546116223,2018-12-29 20:43:43
user-0001,item-01270,1517787045,2018-02-04 23:30:45
user-0001,item-01287,1575994517,2019-12-10 16:15:17
user-0001,item-01580,1535451368,2018-08-28 10:16:08
user-0001,item-01617,1559941226,2019-06-07 21:00:26
user-0001,item-01721,1477135929,2016-10-22 11:32:09
user-0001,item-01923,1732957441,2024-11-30 09:04:01
user-0001,item-01961,1471544085,2016-08-18 18:14:45
user-0001,item-02021,1585425367,2020-03-28 19:56:07
user-0001,item-02028,1455571954,2016-02-15 21:32:34
user-0001,item-02105,1619537482,2021-04-27 15:31:22
user-0001,item-02161,1565088323,2019-08-06 10:45:23
user-0001,item-02194,1636622803,2021-11-11 09:26:43
user-0001,item-02396,1692495625,2023-08-20 01:40:25
user-0001,item-02407,1484808685,2017-01-19 06:51:25
user-0001,item-02455,1558294106,2019-05-19 19:28:26
user-0001,item-02467,1576695296,2019-12-18 18:54:56
user-0001,item-02502,1506749895,2017-09-30 05:38:15
user-0001,item-02542,1731538966,2024-11-13 23:02:46
user-0001,item-02571,1546241659,2018-12-31 07:34:19
user-0001,item-02628,1634922577,2021-10-22 17:09:37
user-0001,item-02716,1552448150,2019-03-13 03:35:50
user-0001,item-02728,1456083161,2016-02-21 19:32:41
user-0001,item-02762,1546847711,2019-01-07 07:55:11
user-0001,item-02858,1644972357,2022-02-16 00:45:57
user-0001,item-02947,1473445192,2016-09-09 18:19:52
user-0001,item-02959,1454765299,2016-02-06 13:28:19
user-0003,item-00497,1596278225,2020-08-01 10:37:05
user-0003,item-00500,1733067954,2024-12-01 15:45:54
user-0003,item-00508,1595038554,2020-07-18 02:15:54
user-0003,item-00509,1673629418,2023-01-13 17:03:38
user-0003,item-00515,1480294896,2016-11-28 01:01:36
user-0003,item-00527,1495103398,2017-05-18 10:29:58
user-0003,item-00529,1509100205,2017-10-27 10:30:05
user-0003,item-00532,1493673720,2017-05-01 21:22:00
user-0003,item-00537,1690302614,2023-07-25 16:30:14
user-0003,item-00538,1538577444,2018-10-03 14:37:24
user-0003,item-00539,1462569332,2016-05-06 21:15:32
user-0003,item-00586,1635813842,2021-11-02 00:44:02
user-0003,item-00587,1698971665,2023-11-03 00:34:25
user-0003,item-00588,1670271687,2022-12-05 20:21:27
user-0003,item-00589,1700759112,2023-11-23 17:05:12
user-0003,item-00590,1669518790,2022-11-27 03:13:10
user-0003,item-00592,1460261222,2016-04-10 04:07:02
user-0003,item-00593,1482287905,2016-12-21 02:38:25
user-0003,item-00595,1508665095,2017-10-22 09:38:15
user-0003,item-00597,1493147272,2017-04-25 19:07:52
user-0003,item-00608,1699623571,2023-11-10 13:39:31
user-0003,item-00613,1691630423,2023-08-10 01:20:23
user-0003,item-00648,1600879826,2020-09-23 16:50:26
user-0003,item-00736,1516393648,2018-01-19 20:27:28
user-0003,item-00800,1524519992,2018-04-23 21:46:32
user-0003,item-01161,1579388733,2020-01-18 23:05:33
user-0004,item-01224,1676259142,2023-02-13 03:32:22
user-0004,item-01225,1592729811,2020-06-21 08:56:51
user-0004,item-01230,1667934742,2022-11-08 19:12:22
user-0004,item-01233,1627936866,2021-08-02 20:41:06
user-0004,item-01244,1620236041,2021-05-05 17:34:01
user-0004,item-01247,1713801120,2024-04-22 15:52:00
user-0004,item-01250,1539964801,2018-10-19 16:00:01
user-0004,item-01252,1492482633,2017-04-18 02:30:33
user-0004,item-01254,1538081714,2018-09-27 20:55:14
user-0004,item-01256,1460320986,2016-04-10 20:43:06
user-0004,item-01267,1629823665,2021-08-24 16:47:45
user-0004,item-01276,1594315278,2020-07-09 17:21:18
user-0004,item-01277,1620243917,2021-05-05 19:45:17
user-0004,item-01281,1542347627,2018-11-16 05:53:47
user-0004,item-01283,1513562529,2017-12-18 02:02:09
user-0004,item-01284,1536302068,2018-09-07 06:34:28
user-0004,item-01296,1594580311,2020-07-12 18:58:31
user-0004,item-01333,1610901882,2021-01-17 16:44:42
user-0004,item-01358,1732124187,2024-11-20 17:36:27
user-0004,item-01392,1596250270,2020-08-01 02:51:10
user-0004,item-01412,1657739607,2022-07-13 19:13:27
user-0004,item-01446,1472831335,2016-09-02 15:48:55
user-0004,item-01511,1492953347,2017-04-23 13:15:47
user-0004,item-01617,1596747430,2020-08-06 20:57:10
user-0004,item-01633,1635350126,2021-10-27 15:55:26
user-0004,item-01719,1734208711,2024-12-14 20:38:31
user-0004,item-01732,1560803943,2019-06-17 20:39:03
user-0004,item-01734,1521621926,2018-03-21 08:45:26
user-0004,item-01931,1512102411,2017-12-01 04:26:51
user-0004,item-01936,1491223687,2017-04-03 12:48:07
user-0004,item-01944,1706460489,2024-01-28 16:48:09
user-0004,item-01945,1451954822,2016-01-05 00:47:02
user-0005,item-07375,1616902701,2021-03-28 03:38:21
user-0007,item-01370,1524688473,2018-04-25 20:34:33
user-0007,item-01391,1478980170,2016-11-12 19:49:30
user-0007,item-01407,1618578451,2021-04-16 13:07:31
user-0007,item-01517,1689657550,2023-07-18 05:19:10
user-0007,item-01527,1498172249,2017-06-22 22:57:29
user-0007,item-01580,1674139199,2023-01-19 14:39:59
user-0007,item-01610,1484579771,2017-01-16 15:16:11
user-0007,item-01676,1522726554,2018-04-03 03:35:54
user-0007,item-01687,1685083127,2023-05-26 06:38:47
user-0007,item-01690,1633635016,2021-10-07 19:30:16
user-0007,item-01722,1650749606,2022-04-23 21:33:26
user-0007,item-01732,1726832474,2024-09-20 11:41:14
user-0007,item-01747,1451672220,2016-01-01 18:17:00
user-0007,item-01862,1700749793,2023-11-23 14:29:53
user-0007,item-01954,1548778708,2019-01-29 16:18:28
user-0007,item-01991,1489683105,2017-03-16 16:51:45
user-0007,item-02028,1507861729,2017-10-13 02:28:49
user-0007,item-02115,1682326138,2023-04-24 08:48:58
user-0007,item-02161,1712603844,2024-04-08 19:17:24
user-0007,item-02167,1492500966,2017-04-18 07:36:06
user-0007,item-02288,1679164085,2023-03-18 18:28:05
user-0007,item-02329,1461223487,2016-04-21 07:24:47
user-0007,item-02353,1537923289,2018-09-26 00:54:49
user-0007,item-02467,1701409058,2023-12-01 05:37:38
user-0007,item-02470,1605943117,2020-11-21 07:18:37
user-0007,item-02571,1586264081,2020-04-07 12:54:41
user-0007,item-02617,1643523818,2022-01-30 06:23:38
user-0007,item-02628,1676845357,2023-02-19 22:22:37
user-0007,item-02672,1579808204,2020-01-23 19:36:44
user-0007,item-02683,1680367625,2023-04-01 16:47:05
user-0007,item-02692,1631330257,2021-09-11 03:17:37
user-0007,item-02699,1706394573,2024-01-27 22:29:33
user-0008,item-01210,1723854693,2024-08-17 00:31:33
user-0008,item-01353,1542643458,2018-11-19 16:04:18
user-0008,item-01357,1537758593,2018-09-24 03:09:53
user-0008,item-01358,1615934822,2021-03-16 22:47:02
user-0008,item-01393,1478871796,2016-11-11 13:43:16
user-0008,item-01407,1484516361,2017-01-15 21:39:21
user-0008,item-01409,1693164750,2023-08-27 19:32:30
user-0008,item-01410,1539050765,2018-10-09 02:06:05
user-0008,item-01414,1636549413,2021-11-10 13:03:33
user-0008,item-01416,1451921865,2016-01-04 15:37:45
user-0008,item-01471,1609448240,2020-12-31 20:57:20
user-0008,item-01476,1517066241,2018-01-27 15:17:21
user-0009,item-00318,1525331548,2018-05-03 07:12:28
user-0009,item-00319,1711186648,2024-03-23 09:37:28
user-0009,item-00329,1720908277,2024-07-13 22:04:37
user-0009,item-00333,1574439031,2019-11-22 16:10:31
user-0009,item-00337,1590145384,2020-05-22 11:03:04
user-0009,item-00344,1594927810,2020-07-16 19:30:10
user-0009,item-00345,1612937763,2021-02-10 06:16:03
user-0009,item-00348,1463006113,2016-05-11 22:35:13
user-0009,item-00349,1649057182,2022-04-04 07:26:22
user-0009,item-00350,1563493296,2019-07-18 23:41:36
user-0009,item-00353,1534080321,2018-08-12 13:25:21
user-0009,item-00355,1523891243,2018-04-16 15:07:23
user-0009,item-00356,1508879022,2017-10-24 21:03:42
user-0009,item-00357,1660901716,2022-08-19 09:35:16
user-0009,item-00361,1491903443,2017-04-11 09:37:23
user-0009,item-00367,1453399244,2016-01-21 18:00:44
user-0009,item-00368,1589455664,2020-05-14 11:27:44
user-0009,item-00370,1711055372,2024-03-21 21:09:32
user-0009,item-00371,1632368188,2021-09-23 03:36:28
user-0009,item-00372,1548139534,2019-01-22 06:45:34
user-0009,item-00376,1566975355,2019-08-28 06:55:55
user-0009,item-00377,1657702607,2022-07-13 08:56:47
user-0009,item-00380,1646996927,2022-03-11 11:08:47
user-0009,item-00410,1543446069,2018-11-28 23:01:09
user-0009,item-00412,1691574447,2023-08-09 09:47:27
user-0009,item-00415,1479972727,2016-11-24 07:32:07
user-0009,item-00417,1499831586,2017-07-12 03:53:06
user-0009,item-00419,1578586865,2020-01-09 16:21:05
user-0009,item-00427,1528441563,2018-06-08 07:06:03
user-0009,item-00431,1538478352,2018-10-02 11:05:52
user-0009,item-00432,1567990034,2019-09-09 00:47:14
user-0009,item-00434,1730425918,2024-11-01 01:51:58
user-0011,item-00596,1541746724,2018-11-09 06:58:44
user-0011,item-00597,1618098314,2021-04-10 23:45:14
user-0011,item-00616,1598048552,2020-08-21 22:22:32
user-0011,item-00661,1463570983,2016-05-18 11:29:43
user-0011,item-00720,1523343491,2018-04-10 06:58:11
user-0011,item-00745,1640961513,2021-12-31 14:38:33
user-0011,item-00750,1642508530,2022-01-18 12:22:10
user-0011,item-00788,1467335814,2016-07-01 01:16:54
user-0011,item-00805,1702092304,2023-12-09 03:25:04
user-0011,item-00903,1530854238,2018-07-06 05:17:18
user-0011,item-00904,1610961532,2021-01-18 09:18:52
user-0011,item-00908,1559659313,2019-06-04 14:41:53
user-0011,item-00910,1668853442,2022-11-19 10:24:02
user-0011,item-00912,1541923977,2018-11-11 08:12:57
user-0011,item-00919,1700067105,2023-11-15 16:51:45
user-0011,item-00924,1454226630,2016-01-31 07:50:30
user-0011,item-00969,1637305071,2021-11-19 06:57:51
user-0011,item-01019,1618286303,2021-04-13 03:58:23
user-0011,item-01023,1508105209,2017-10-15 22:06:49
user-0011,item-01028,1475673961,2016-10-05 13:26:01
user-0011,item-01035,1718417917,2024-06-15 02:18:37
user-0011,item-01036,1565609244,2019-08-12 11:27:24
user-0011,item-01073,1710498632,2024-03-15 10:30:32
user-0011,item-01079,1473054794,2016-09-05 05:53:14
user-0011,item-01080,1640625075,2021-12-27 17:11:15
user-0011,item-01082,1528021255,2018-06-03 10:20:55
user-0011,item-01084,1539449287,2018-10-13 16:48:07
user-0011,item-01086,1716041164,2024-05-18 14:06:04
user-0011,item-01097,1604910257,2020-11-09 08:24:17
user-0011,item-01127,1549799320,2019-02-10 11:48:40
user-0011,item-01136,1577004706,2019-12-22 08:51:46
user-0011,item-01148,1584129434,2020-03-13 19:57:14
user-0016,item-00410,1658614281,2022-07-23 22:11:21
user-0016,item-00420,1587156574,2020-04-17 20:49:34
user-0016,item-00426,1569332979,2019-09-24 13:49:39
user-0016,item-00432,1700637319,2023-11-22 07:15:19
